tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,labels
4.026329166,1.262126482,1.506548491,1.706851085,4.035704327,-1.743666952,-0.614841687,-1.677195688,0.060986218,0.490665548,0.050759085,0.660522364,1
5.084696598,2.29316187,5.46834501,4.623506231,3.543313782,-0.682534297,-1.421963498,-1.438815987,0.370464054,0.181256369,0.092207467,0.584534814,1
7.10509226,2.413977941,9.771213847,4.37285597,3.092383915,-1.16338576,-0.804093682,-1.124904473,0.477248065,0.472112409,0.057156723,0.466711121,1
9.731268181,4.17945152,1.829390763,2.681002531,4.388843526,-1.799606409,-0.69901688,-1.890220238,0.424829232,0.29286392,0.508450866,0.095424051,1
8.774932104,1.952697083,2.408260364,4.329532547,4.076256023,-1.635485236,-1.929641694,-0.511129092,0.466114796,0.510311102,0.853311564,0.055738379,1
5.151376959,9.855411661,3.306372067,5.14839505,2.905358751,-0.963165065,-0.862563541,-1.079630145,0.732623121,0.068919068,0.183520847,0.412171893,1
2.38731395,7.872766334,2.758690613,5.662656381,5.100014437,-1.96229982,-1.42115844,-1.716556177,0.308781036,0.253445808,0.066956413,0.460829093,1
2.614289946,4.071344554,5.85279246,7.114807693,4.05988258,-1.197391306,-1.141167797,-1.721323478,0.424042152,0.435934068,0.200649397,0.466131424,1
3.188495364,3.352508984,1.7699912,7.120551852,3.783124799,-0.521325573,-1.571598719,-1.690200507,0.363261813,0.952657717,0.246623193,0.397079824,1
1.155060659,6.355158011,1.782519263,2.333397142,4.353298613,-0.783625659,-1.592512241,-1.977160714,0.085793707,0.630555404,0.899534296,0.193122815,1
7.670196442,2.7968333,1.834875862,3.539977698,3.405071377,-1.29576798,-0.650836376,-1.458467021,0.27786234,0.186487023,0.486157662,0.735659159,1
1.221527011,3.469876673,9.168780707,6.770904599,4.036972332,-0.53932938,-1.841057985,-1.656584967,0.899559065,0.072138519,0.240442346,0.628495256,1
0.893141166,6.71704692,7.78202044,8.062814401,3.735366363,-0.803466276,-1.309992206,-1.62190788,0.776548955,0.699795955,0.291980546,0.135147877,1
1.542367305,0.50014136,4.620980684,7.832510933,4.30106271,-0.935157841,-1.668522366,-1.697382503,0.341016471,0.312485862,0.157285837,0.109734506,1
5.508495061,1.584580938,5.752549581,8.968997868,3.602768322,-1.088648945,-1.468670634,-1.045448743,0.376494987,0.382032971,0.327414792,0.397545155,1
6.28769117,0.555183779,0.711634025,7.028629114,3.904534675,-1.278650319,-1.16888411,-1.457000246,0.389940352,0.455203458,0.660711801,0.69215386,1
5.336733476,3.510253448,4.460071268,8.161721967,5.061672849,-1.571093496,-1.573432937,-1.917146417,0.269851287,0.313984279,0.194086322,0.546503609,1
3.796574966,5.140595658,2.009084737,9.303572596,3.000048976,-1.78654318,-0.700047176,-0.513458619,0.50396366,0.787857598,0.269361512,0.127773708,1
9.995375211,6.470722898,0.722692343,4.662388843,4.839524005,-1.304916142,-1.587964199,-1.946643664,0.08716303,0.230870357,0.582189251,0.878416134,1
8.498961881,3.555304007,4.909438196,1.388073341,4.74212265,-1.926568919,-1.870739835,-0.944813897,0.184560152,0.177530798,0.061443757,0.52368707,1
0.582589555,5.280513071,5.170918982,4.510924343,4.821788062,-1.45171916,-1.885644506,-1.484424396,0.957628291,0.402882717,0.604621884,0.546165789,1
5.700947772,4.925441125,8.876135536,1.060591915,3.215845864,-0.57284416,-0.928720317,-1.714281387,0.569902417,0.549283383,0.242353928,0.873272403,1
3.249648224,1.399279412,8.795242999,5.710284968,2.686343142,-1.235727164,-0.711255773,-0.739360206,0.37978506,0.39811248,0.491861943,0.631087636,1
2.431903392,5.653443646,1.343601654,7.331125868,2.74286854,-0.578347764,-0.546300057,-1.618220718,0.301243849,0.660461945,0.62880005,0.198044555,1
2.990040558,5.595153036,5.811469482,6.562974493,2.120401072,-1.055012496,-0.505847467,-0.559541109,0.23105641,0.139181491,0.161090529,0.658561473,1
4.438354265,6.91670513,1.596514339,8.072474014,4.412500487,-1.897631841,-1.570255248,-0.944613398,0.574070802,0.26763216,0.456474035,0.156353924,1
1.142342978,6.76698,6.884254441,8.746013102,3.034995057,-0.733377063,-1.22483983,-1.076778164,0.758817134,0.359873131,0.359358037,0.212335621,1
4.863675069,1.629145933,0.521761856,4.16932072,3.386380159,-1.34694669,-1.006332545,-1.033100924,0.652001423,0.546862575,0.882621714,0.210978739,1
1.76969945,1.860119498,4.89907446,8.364827981,4.667564678,-1.964382525,-1.465404367,-1.237777786,0.793095,0.382572255,0.4101227,0.626648608,1
2.809124633,1.582285489,1.434052691,8.609097593,3.545202272,-1.020611405,-1.032848577,-1.49174229,0.282763524,0.43877202,0.628700945,0.116668284,1
8.924170877,8.681083203,3.98864338,6.851183247,3.450297296,-1.463207633,-0.616816992,-1.37027267,0.127338304,0.28662264,0.186595555,0.487215122,1
1.734856787,2.385845684,6.247606229,8.756921916,4.817835024,-1.697209548,-1.650288494,-1.470336982,0.13769941,0.735642344,0.695541933,0.219733069,1
1.062949368,1.619901038,2.897433695,5.977409739,4.339156196,-1.236733451,-1.241975047,-1.860447698,0.270349103,0.650620753,0.4858041,0.243373151,1
2.357449831,6.440063134,2.792455246,4.722059692,4.241805292,-1.873129935,-0.558640557,-1.810034799,0.063550748,0.158154296,0.82748945,0.242139688,1
1.612808814,6.597524695,9.162471109,1.551696757,4.602089847,-1.627316672,-1.44235061,-1.532422564,0.891856824,0.29227467,0.357216736,0.66229643,1
5.364063657,0.935118042,1.001680562,6.178424172,3.408604597,-1.731330968,-0.74694847,-0.930325159,0.183887986,0.065539764,0.483661666,0.324973778,1
9.695345184,2.777897274,7.511444756,0.57580326,2.835316859,-1.625739008,-0.500842791,-0.70873506,0.459557522,0.498576993,0.067222906,0.879837213,1
4.333093741,1.23818204,3.602884779,5.897347919,3.592132739,-0.795486947,-1.105248736,-1.691397056,0.065574302,0.588888786,0.145650203,0.361116869,1
0.654695391,3.990347192,2.690009946,8.404617515,4.569818987,-1.988262117,-1.115048537,-1.466508333,0.050888166,0.054005073,0.851077583,0.377642963,1
8.369164874,1.710055936,5.59223611,1.144649854,3.647785608,-0.734909713,-1.885427966,-1.027447929,0.278010962,0.207881669,0.53932555,0.521327071,1
4.942908028,3.796385768,8.885287442,1.901601546,4.988742087,-1.795110345,-1.827605052,-1.36602669,0.210318827,0.510095144,0.566440384,0.876920392,1
3.469723482,3.369838094,1.568407526,8.802212185,3.451221399,-1.140269558,-1.298943951,-1.01200789,0.680045685,0.260460288,0.221587922,0.056428362,1
1.910597447,4.319296714,2.472156268,8.508049949,3.929769167,-1.824901642,-0.769205785,-1.335661741,0.416410401,0.978341841,0.050921353,0.4833375,1
6.079592081,7.171235267,4.382058545,5.462627132,4.08182211,-1.930980188,-1.420386218,-0.730455705,0.068691845,0.142965257,0.560395739,0.473920055,1
1.479276385,0.516273456,2.68127197,7.814653178,4.601288927,-0.710954471,-1.929440666,-1.960893789,0.439164576,0.521301256,0.050508591,0.057626273,1
1.239399454,1.29422066,0.889107005,8.340903855,4.075413363,-1.879065015,-0.754998578,-1.441349771,0.349577512,0.265515968,0.680030471,0.807281576,1
6.227423381,1.99404582,3.520581795,1.383830702,4.261405393,-1.473036424,-1.378018522,-1.410350447,0.299488022,0.561064919,0.066423834,0.722682051,1
6.436882974,4.200157916,1.021732514,9.124179208,3.466493741,-1.837514213,-1.010712893,-0.618266635,0.258708824,0.39896019,0.556485849,0.246580806,1
8.253610246,9.616072371,6.881496826,2.989031229,4.417640445,-1.972389201,-0.781394144,-1.663857101,0.20039149,0.189223062,0.22472415,0.832396903,1
3.074684969,4.675300192,9.445601969,1.063674371,2.528922872,-0.880051101,-0.568989961,-1.079881809,0.579835547,0.558657483,0.363877224,0.604595616,1
2.011286224,8.495546592,8.03078821,1.335522195,3.933034076,-1.051383598,-1.552742071,-1.328908407,0.206467831,0.327914833,0.880177744,0.907497862,1
8.798191721,7.569493594,2.011067759,6.91053652,3.085763805,-0.949584951,-0.660910269,-1.475268585,0.494211461,0.123441767,0.866931851,0.458531537,1
1.57557183,9.597599063,9.409638049,5.070454073,4.258635304,-1.054866797,-1.60089228,-1.602876227,0.525083342,0.530397751,0.300876911,0.278581406,1
2.840959148,3.438158234,8.823604594,0.913808062,2.767478536,-0.703915264,-1.253311446,-0.810251826,0.774389998,0.16707113,0.663483073,0.442628062,1
1.147519263,5.090391723,7.423142817,0.637103357,4.446921084,-1.559872174,-1.667166822,-1.219882088,0.897980035,0.408026949,0.594644838,0.294982744,1
0.72818614,1.780957904,2.998782832,7.238207642,3.184407861,-0.69890764,-0.943495249,-1.542004972,0.194108931,0.528008448,0.501232804,0.741933964,1
7.828349066,4.928302539,0.75670459,1.015663035,3.539063325,-1.61939467,-0.628367581,-1.291301074,0.464702182,0.504537528,0.442992639,0.486348346,1
9.62277234,9.722064601,3.389434086,1.665388559,3.854025403,-1.531354426,-0.564147387,-1.758523589,0.739481963,0.101550719,0.43372965,0.653321979,1
0.670385274,1.590739255,2.223459608,8.778365053,3.022366585,-1.739037972,-0.673277804,-0.610050809,0.737471141,0.431736762,0.086771678,0.368778225,1
2.767848218,1.97832837,2.438223108,1.769726744,3.467697079,-0.930814395,-1.049746895,-1.487135789,0.491254486,0.155432462,0.590830458,0.453791774,1
1.084748849,1.054142374,3.646884573,9.689823949,3.886107974,-1.597635546,-0.605536359,-1.682936069,0.873479342,0.377552,0.360362619,0.374339079,1
4.226588989,8.927211729,4.109001262,1.922097484,4.458047053,-1.482423803,-0.978825965,-1.996797285,0.275305047,0.231993997,0.503475522,0.612852366,1
7.715517431,2.337592616,5.374030986,3.197282695,4.296723038,-1.567124808,-1.462707956,-1.266890273,0.20236564,0.744082054,0.160360745,0.271004031,1
4.220171609,1.427468176,8.769976875,2.143676194,2.062100172,-0.900621494,-0.552421914,-0.609056765,0.292432241,0.127062478,0.416131143,0.742173545,1
6.510691457,2.629905246,6.584100727,0.923974514,4.609866736,-1.243946808,-1.771657402,-1.594262526,0.155827911,0.74819513,0.373375836,0.732893947,1
8.098092093,0.754307164,2.236323346,9.496626513,4.027738002,-0.673670769,-1.624109597,-1.729957636,0.478564336,0.969239655,0.440446629,0.775580058,1
8.957691077,3.422308127,0.774886616,1.294635486,2.64862086,-1.201563008,-0.577127149,-0.869930703,0.13624038,0.245598659,0.910478473,0.573330622,1
0.783446426,7.458923584,6.493672979,9.395879125,3.836737135,-1.023748928,-1.643439513,-1.169548695,0.708322585,0.495863327,0.089105808,0.221499411,1
3.826588955,5.138051895,8.846262467,3.884548036,2.732280562,-0.602525057,-1.559074195,-0.57068131,0.726188292,0.094006284,0.199063174,0.10800126,1
2.211060664,9.851117479,6.77554687,4.306292616,4.027788474,-1.677891479,-0.513666687,-1.836230308,0.801061675,0.346599239,0.174835862,0.973675042,1
3.307691295,0.580637974,1.721025191,9.155508102,3.444919737,-1.441227824,-0.697088582,-1.306603331,0.628883444,0.969729706,0.529251291,0.530080642,1
1.180980204,1.092255473,3.591050732,8.763664464,3.686736344,-1.777265815,-0.553410657,-1.356059873,0.819138898,0.813551576,0.818126153,0.745098512,1
4.541146788,2.027711394,5.39457227,0.839006646,2.361300693,-0.953954488,-0.582968641,-0.824377564,0.486627733,0.571115797,0.379968661,0.579586024,1
8.977358983,4.386689889,2.118950347,3.40992288,4.596044323,-0.984922181,-1.652675149,-1.958446993,0.361474851,0.250541435,0.552124346,0.471033216,1
5.289540825,1.567229426,4.917629156,6.017640294,3.196444239,-0.910442235,-1.301519595,-0.984482409,0.078929617,0.298159719,0.442012129,0.354526707,1
5.676194846,4.374007392,1.589123544,9.746163449,2.490322901,-0.835474503,-1.124102021,-0.530746377,0.472827761,0.116293596,0.658319154,0.324218645,1
2.783835954,4.040164019,3.796452754,0.884025325,2.966738286,-0.635275665,-1.494669119,-0.836793501,0.408552102,0.30475013,0.252065888,0.869513506,1
8.371381032,7.894288532,2.341110041,2.566712706,4.313549027,-1.459353936,-1.704253545,-1.149941546,0.296544445,0.274079846,0.86616093,0.677044176,1
7.939765593,9.44255522,5.741088891,1.071490041,3.96952705,-1.133911641,-1.240557034,-1.595058375,0.095505643,0.203931724,0.815838144,0.158057698,1
4.614537049,1.451485635,1.442637515,5.041854829,4.482075072,-1.694260179,-1.311657627,-1.476157266,0.629163289,0.198149575,0.148454105,0.386783996,1
2.517759291,2.626480008,1.550712204,4.009840253,4.143278782,-0.663872885,-1.678682182,-1.800723716,0.535613291,0.125630075,0.358888256,0.060839052,1
3.659312612,1.991381115,1.6376475,1.569817077,3.292358447,-1.237095948,-0.893677399,-1.1615851,0.28469918,0.797661695,0.782697495,0.307094201,1
4.278647485,1.056489808,8.017007604,1.650654284,4.136175563,-0.956595322,-1.347087689,-1.832492553,0.236660175,0.24192126,0.842162646,0.882856892,1
3.403120892,5.090483201,3.476154194,2.072619771,4.006939249,-0.651514049,-1.786808007,-1.568617192,0.190954886,0.388144173,0.311270964,0.73401057,1
2.756678067,1.114756105,4.303428657,3.317853884,3.920870977,-1.25508272,-1.579830416,-1.085957841,0.342655499,0.794789149,0.199754267,0.651432633,1
6.191192069,0.772187457,1.156631365,9.441058044,3.676222306,-1.008336261,-1.372737686,-1.295148359,0.604088808,0.146221281,0.816706283,0.607698801,1
4.259244056,1.019688111,4.107822244,4.841988544,4.758283819,-1.247486035,-1.924070756,-1.586727028,0.654898675,0.628276329,0.062454426,0.487309702,1
1.241992702,1.306781025,9.094652513,5.542807907,3.343445721,-0.62261371,-1.074876466,-1.645955546,0.085158928,0.277706347,0.060900264,0.766129732,1
1.951363208,1.932736674,2.766106155,3.550545,3.652158219,-1.655808675,-0.889825963,-1.106523581,0.585442556,0.662408791,0.695650137,0.217508623,1
4.586026424,5.64200064,2.491047198,2.56112977,3.437151926,-1.928635468,-0.96035854,-0.548157919,0.294137016,0.132290451,0.56712883,0.932666316,1
3.681133297,9.79207338,1.964766903,6.964028337,3.173795105,-0.892181009,-1.105347602,-1.176266494,0.359675127,0.691412673,0.084595536,0.187665214,1
7.535520429,1.456154001,9.890419177,0.775341595,3.925557127,-1.540117728,-1.505087805,-0.880351593,0.91790994,0.947047765,0.225267966,0.408730313,1
7.204250197,2.470110276,0.584477795,2.15109594,5.06491193,-1.233670996,-1.983851773,-1.847389161,0.372463767,0.208427585,0.686646323,0.737797761,1
0.619439739,4.882591592,3.360419937,4.208011093,3.981196437,-1.4384925,-1.837809211,-0.704894727,0.916918712,0.966402037,0.601257892,0.143505394,1
2.449948483,8.26217897,7.514613139,1.147053792,4.259589269,-1.918002988,-1.767894658,-0.573691624,0.8974452,0.528975168,0.494539978,0.29335147,1
8.85871012,1.778202039,5.713893662,3.347319353,3.334751011,-1.263199842,-1.492359329,-0.579191841,0.071851169,0.529710237,0.463619869,0.641581407,1
1.949757078,8.577301977,5.418771392,1.700761967,2.016839269,-0.607192353,-0.534002881,-0.875644034,0.21496451,0.202322824,0.717451811,0.454845928,1
6.896485402,3.029826907,2.002687839,9.18511157,4.50972716,-1.744120576,-1.710135308,-1.055471276,0.18316157,0.176411443,0.063344956,0.348376664,1
0.860551367,2.257382388,3.223602742,1.241567755,3.63101343,-0.874903705,-1.881916453,-0.874193272,0.125027264,0.284773037,0.584270411,0.663446557,1
7.794844051,8.38212427,9.847263764,2.591770069,3.442205692,-1.148064441,-1.211853542,-1.082287709,0.119539394,0.3823339,0.314812382,0.615094921,1
3.042753243,3.743758843,3.147404521,8.629684656,4.100719837,-1.572298964,-1.051197237,-1.477223635,0.370243556,0.461357441,0.740634349,0.469156066,1
2.548014558,1.644919708,4.703083651,9.814232835,2.603489129,-0.735562064,-1.307884509,-0.560042557,0.447485204,0.466547461,0.097717878,0.180620627,1
1.581830253,1.548785656,3.089070946,7.753526808,4.365360279,-1.746688176,-1.498296912,-1.120375192,0.674674679,0.55920272,0.090529773,0.758325926,1
1.04887457,6.85142786,1.137587915,7.432307812,3.949150963,-1.049376653,-1.317145577,-1.582628734,0.755122595,0.09323817,0.222129727,0.876814417,1
1.056719281,9.602180303,7.86812418,3.719602943,4.000960444,-1.545710783,-1.824461125,-0.630788536,0.765844746,0.575868361,0.130919945,0.531228123,1
3.699095576,7.880690312,8.291244215,2.371237886,3.374180247,-0.590451861,-1.57917098,-1.204557407,0.275612628,0.082105608,0.662142574,0.061665344,1
5.369704885,8.236281429,7.222041419,1.438335839,3.506593815,-0.783831829,-1.604684273,-1.118077713,0.262674822,0.713085306,0.101642437,0.475960634,1
0.864612606,2.932832642,5.17482115,9.223149364,4.681217279,-1.83211031,-1.784146271,-1.064960698,0.913660349,0.610727497,0.761908379,0.636924814,1
6.03269455,0.85320772,4.202325994,1.521838624,4.202010635,-1.304417582,-1.612722366,-1.284870687,0.494233464,0.461654965,0.75758036,0.702043196,1
0.779451338,4.825131271,7.701609428,4.044836462,3.010555236,-1.045262663,-1.183159608,-0.782132966,0.381213602,0.166780421,0.085784701,0.853723304,1
1.129273794,4.028560758,3.25480062,8.953708915,2.777583877,-1.034470178,-1.224218454,-0.518895245,0.348259905,0.619916265,0.735654636,0.214533624,1
0.911815608,9.131573428,2.100721138,1.500365211,4.21482524,-1.027828078,-1.87951739,-1.307479772,0.886112869,0.061972411,0.245340557,0.128073026,1
7.768734633,9.207211075,2.434979122,4.364146971,3.042900527,-0.607930189,-1.569227518,-0.86574282,0.098627768,0.649202792,0.271609277,0.204060474,1
1.174985433,7.875744554,5.034468611,8.677387226,3.847660148,-1.728260117,-0.756826771,-1.36257326,0.45897511,0.603315059,0.259031396,0.193618543,1
2.888289599,0.989692898,1.539365998,8.36139172,4.2823307,-1.11143341,-1.621818599,-1.549078691,0.677126055,0.760958705,0.288120288,0.675674624,1
1.226584037,1.624631344,3.072244638,7.863649472,2.509633125,-0.864846939,-0.668177081,-0.976609105,0.197256005,0.518257008,0.146441696,0.151547315,1
6.355804492,3.321978599,1.774640758,7.742568985,2.935377481,-0.687346213,-0.67761692,-1.570414348,0.263432021,0.30877364,0.331724889,0.474758817,1
9.384983306,4.196717522,1.76881703,3.13020072,3.671733763,-1.813879479,-0.709276703,-1.148577581,0.767826961,0.379965987,0.830756913,0.771085425,1
8.948395063,9.574411985,7.128922192,1.822851864,2.65003438,-0.645009899,-1.419951061,-0.585073421,0.09643865,0.372163711,0.181233736,0.575530946,1
0.943676758,6.333566499,1.794294518,3.066945833,3.755286804,-1.093527077,-1.531330088,-1.130429639,0.232251814,0.991651538,0.330952337,0.11793316,1
0.791666981,4.583102463,7.689179801,6.392668332,2.837925823,-0.633011457,-0.887054558,-1.317859807,0.975206249,0.49410471,0.070815603,0.431681467,1
8.165998385,1.550896505,1.299469372,6.876422988,3.461954265,-1.060617268,-1.870134471,-0.531202526,0.20186739,0.952128136,0.223059138,0.627569362,1
1.038814786,4.383042746,3.437983336,8.628799547,4.119298373,-1.732904294,-1.075141163,-1.311252916,0.213706917,0.391864028,0.437470465,0.083568997,1
5.767795169,5.672952542,2.806814761,0.847959068,3.502698209,-0.867520294,-1.342900573,-1.292277343,0.225331534,0.241023422,0.791466488,0.262156243,1
